NOME;EMAIL;CEP;LOGRADOURO;NUMERO;CIDADE;ESTADO;DEPARTAMENTO;AVATAR
Leonardo Oliveira;Leonardo37@yahoo.com;26830-166;Ricardo Avenida;295;Gravataí;Ceará;Jardim, Eletrônicos & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/364.jpg
Hélio Santos;Helio97@live.com;16917-042;Emanuelly Alameda;743;Vitória;Piauí;Industrial & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/375.jpg
Maria Clara Pereira;MariaClara.Pereira@live.com;29461-652;Sílvia Travessa;804;Brasília;Minas Gerais;Beleza, Roupas & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/359.jpg
Carla Nogueira;Carla.Nogueira@hotmail.com;60336-405;Braga Rua;270;Mogi das Cruzes;Mato Grosso;Filmes, Jogos & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/488.jpg
Lorenzo Oliveira;Lorenzo.Oliveira@gmail.com;12646-288;Gael Marginal;174;Cariacica;Sergipe;Filmes, Brinquedos & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/684.jpg
Maitê Carvalho;Maite_Carvalho@yahoo.com;05044-088;Marcelo Avenida;34;Rio de Janeiro;Sergipe;Livros, Bebê & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/630.jpg
Hélio Martins;Helio34@live.com;58459-804;Marcela Rua;695;Uberlândia;Espírito Santo;Eletrônicos & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/27.jpg
Pablo Pereira;Pablo_Pereira41@yahoo.com;51958-858;Nogueira Alameda;530;Curitiba;Minas Gerais;Esportes & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/472.jpg
Elisa Franco;Elisa9@yahoo.com;81405-864;Albuquerque Marginal;396;Feira de Santana;Goiás;Esportes, Casa & Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/542.jpg
Félix Barros;Felix56@yahoo.com;19889-499;Salvador Avenida;829;Ribeirão das Neves;Bahia;Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/124.jpg
Gabriel Oliveira;Gabriel3@live.com;39170-648;Albuquerque Marginal;31;Mogi das Cruzes;Minas Gerais;Ferramentas & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1112.jpg
Fabiano Reis;Fabiano.Reis@hotmail.com;05247-355;Gúbio Marginal;476;Jaboatão dos Guararapes;Paraná;Jóias & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/411.jpg
Júlio César Carvalho;JulioCesar39@bol.com.br;07562-263;Janaína Alameda;282;Boa Vista;Roraima;Casa & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/651.jpg
Théo Costa;Theo_Costa22@bol.com.br;12282-071;Nogueira Marginal;829;São Luís;Mato Grosso do Sul;Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/338.jpg
Emanuelly Pereira;Emanuelly11@yahoo.com;28248-164;Albuquerque Avenida;58;São Paulo;Mato Grosso;Turismo, Beleza & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1135.jpg
Yango Reis;Yango75@yahoo.com;37132-310;Moreira Alameda;53;Uberaba;Minas Gerais;Ferramentas, Crianças & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/122.jpg
Pedro Carvalho;Pedro55@live.com;64639-301;Martins Avenida;830;Pelotas;Santa Catarina;Ferramentas & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/196.jpg
Pedro Henrique Nogueira;PedroHenrique93@bol.com.br;81680-392;Santos Alameda;216;Caruaru;Paraíba;Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/997.jpg
Mércia Costa;Mercia.Costa@gmail.com;55099-959;Reis Travessa;420;Teresina;Amapá;Bebê & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/779.jpg
Eloá Barros;Eloa.Barros@hotmail.com;23163-761;Dalila Marginal;771;Ribeirão das Neves;Mato Grosso do Sul;Industrial, Jogos & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/314.jpg
Danilo Carvalho;Danilo_Carvalho24@yahoo.com;55231-299;Helena Alameda;449;Gravataí;Distrito Federal;Bebê, Crianças & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/924.jpg
Beatriz Braga;Beatriz.Braga4@live.com;29850-284;Xavier Avenida;823;Serra;Tocantins;Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/983.jpg
Bernardo Moraes;Bernardo27@yahoo.com;12806-158;Aline Alameda;224;Manaus;Paraíba;Esportes, Mercearia & Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/907.jpg
Liz Souza;Liz.Souza@bol.com.br;84186-889;Felícia Alameda;247;Belém;Goiás;Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1098.jpg
Alexandre Melo;Alexandre45@yahoo.com;75451-914;Reis Marginal;252;Sumaré;Amapá;Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/261.jpg
João Miguel Reis;JoaoMiguel68@gmail.com;42139-496;Melo Travessa;272;Várzea Grande;Roraima;Jardim, Saúde & Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/705.jpg
Vitória Melo;Vitoria.Melo@hotmail.com;71102-575;Isabelly Rua;601;Jundiaí;Bahia;Música, Música & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1057.jpg
Vitor Carvalho;Vitor.Carvalho@live.com;08364-349;Frederico Alameda;941;Porto Alegre;Pernambuco;Turismo, Bebê & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1106.jpg
João Albuquerque;Joao.Albuquerque66@hotmail.com;41943-360;Martins Travessa;206;Recife;Rio de Janeiro;Jogos, Computadores & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/202.jpg
Henrique Reis;Henrique.Reis35@hotmail.com;09013-791;Reis Marginal;987;Rio de Janeiro;Paraíba;Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/929.jpg
Isabel Nogueira;Isabel87@yahoo.com;38368-503;Kléber Alameda;53;Florianópolis;Distrito Federal;Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1177.jpg
Heloísa Oliveira;Heloisa_Oliveira1@gmail.com;81894-386;Carvalho Rua;81;São Bernardo do Campo;Amapá;Filmes & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/411.jpg
Vicente Carvalho;Vicente_Carvalho@live.com;43337-182;Clara Avenida;98;São José do Rio Preto;Paraíba;Roupas, Crianças & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/829.jpg
Vitor Xavier;Vitor34@live.com;01443-112;Moreira Marginal;349;Ribeirão das Neves;Espírito Santo;Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/693.jpg
Natália Batista;Natalia_Batista@bol.com.br;82663-833;Pedro Avenida;75;Petrolina;Alagoas;Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/181.jpg
Félix Oliveira;Felix.Oliveira96@bol.com.br;37043-335;Braga Rua;448;Santos;Distrito Federal;Música, Beleza & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/513.jpg
Nicolas Albuquerque;Nicolas11@gmail.com;07230-714;Enzo Gabriel Rodovia;230;Caxias do Sul;Rio de Janeiro;Saúde & Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/771.jpg
Dalila Reis;Dalila48@bol.com.br;57665-936;Braga Marginal;568;Mauá;Ceará;Casa, Mercearia & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/667.jpg
Roberta Santos;Roberta30@live.com;01332-720;Saraiva Alameda;620;Santarém;Espírito Santo;Automotivo & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/849.jpg
Mércia Oliveira;Mercia_Oliveira98@yahoo.com;07723-486;Mércia Marginal;304;Palmas;Minas Gerais;Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1042.jpg
Benício Carvalho;Benicio_Carvalho@live.com;89602-798;Braga Travessa;219;Niterói;Piauí;Jogos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/519.jpg
Gustavo Braga;Gustavo.Braga7@bol.com.br;66288-302;Yango Travessa;247;Várzea Grande;Roraima;Beleza, Roupas & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/111.jpg
Paula Carvalho;Paula_Carvalho79@live.com;37148-328;Ígor Rodovia;583;Belém;Rio de Janeiro;Música & Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/236.jpg
Manuela Oliveira;Manuela.Oliveira66@gmail.com;89747-964;Albuquerque Rua;785;Macapá;São Paulo;Brinquedos & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/715.jpg
Ana Júlia Moreira;AnaJulia_Moreira78@yahoo.com;09147-048;Suélen Travessa;746;São João de Meriti;Sergipe;Jogos & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/992.jpg
Janaína Carvalho;Janaina.Carvalho14@live.com;10490-842;Leonardo Marginal;261;Ponta Grossa;Rio Grande do Norte;Jogos, Crianças & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/850.jpg
Lavínia Franco;Lavinia37@hotmail.com;73218-486;Maria Rodovia;781;Niterói;Rio Grande do Sul;Automotivo, Computadores & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/479.jpg
Nicolas Souza;Nicolas.Souza24@bol.com.br;50398-048;João Pedro Rua;748;Santa Maria;Rio de Janeiro;Ferramentas, Crianças & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/214.jpg
Danilo Barros;Danilo_Barros28@bol.com.br;03661-370;Saraiva Rodovia;711;Petrópolis;Distrito Federal;Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/196.jpg
Giovanna Batista;Giovanna15@bol.com.br;27052-923;Martins Avenida;65;Rio de Janeiro;Amazonas;Automotivo & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1150.jpg
Manuela Costa;Manuela_Costa5@yahoo.com;86796-300;Franco Avenida;766;Piracicaba;Mato Grosso;Esportes, Esportes & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/591.jpg
Maria Luiza Batista;MariaLuiza33@hotmail.com;55801-883;Lívia Avenida;135;Taubaté;Tocantins;Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/137.jpg
Bryan Costa;Bryan24@yahoo.com;54699-206;Tertuliano Avenida;954;Londrina;Pernambuco;Automotivo, Automotivo & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/909.jpg
Yango Carvalho;Yango_Carvalho@hotmail.com;16422-808;Fabrício Rua;309;Taubaté;Amazonas;Sapatos & Jardim;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/296.jpg
Yasmin Pereira;Yasmin_Pereira@live.com;97069-962;João Miguel Rodovia;190;Cuiabá;Minas Gerais;Bebê & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/654.jpg
Gúbio Moraes;Gubio.Moraes55@gmail.com;10659-844;Franco Travessa;471;Duque de Caxias;Mato Grosso;Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/824.jpg
Sophia Braga;Sophia45@hotmail.com;79076-675;Norberto Rua;529;Pelotas;Paraná;Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/212.jpg
Fabiano Costa;Fabiano.Costa@live.com;36757-099;Souza Rua;566;São Gonçalo;Minas Gerais;Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/622.jpg
Helena Martins;Helena_Martins9@bol.com.br;15709-171;Aline Travessa;28;Florianópolis;Acre;Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/667.jpg
Isabela Souza;Isabela_Souza14@live.com;02348-529;Giovanna Rua;901;Anápolis;Sergipe;Bebê, Industrial & Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/521.jpg
Bryan Carvalho;Bryan24@bol.com.br;85500-352;Sara Alameda;432;São Bernardo do Campo;Sergipe;Turismo & Filmes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/77.jpg
Gustavo Saraiva;Gustavo_Saraiva87@yahoo.com;78382-563;Leonardo Travessa;753;Ponta Grossa;Maranhão;Automotivo, Mercearia & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/176.jpg
Roberto Oliveira;Roberto.Oliveira72@gmail.com;48101-988;Xavier Avenida;333;Limeira;Rio de Janeiro;Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/179.jpg
Maria Helena Santos;MariaHelena_Santos96@hotmail.com;17683-965;Felipe Avenida;409;Boa Vista;Pará;Eletrônicos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/464.jpg
João Pedro Martins;JoaoPedro70@gmail.com;42762-165;Pereira Marginal;785;Uberaba;Espírito Santo;Brinquedos & Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/673.jpg
Gabriel Nogueira;Gabriel36@hotmail.com;31674-795;Braga Travessa;950;Diadema;Mato Grosso do Sul;Livros & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/135.jpg
Sarah Martins;Sarah.Martins21@bol.com.br;85970-409;Júlio César Rua;387;Ananindeua;Paraná;Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/609.jpg
Eduarda Saraiva;Eduarda13@yahoo.com;86731-112;Saraiva Travessa;933;Nova Iguaçu;Maranhão;Eletrônicos, Saúde & Sapatos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/981.jpg
Ana Laura Costa;AnaLaura25@gmail.com;85316-612;Maria Clara Travessa;763;Petrópolis;Rondônia;Jardim, Esportes & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/449.jpg
Fabrícia Souza;Fabricia_Souza@live.com;13969-686;Roberto Travessa;610;Florianópolis;Bahia;Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/696.jpg
Liz Macedo;Liz22@yahoo.com;34749-366;Maria Rodovia;822;Camaçari;Paraná;Jóias, Esportes & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/287.jpg
Sarah Oliveira;Sarah.Oliveira25@hotmail.com;97330-745;Henrique Rodovia;272;Campo Grande;Acre;Mercearia, Mercearia & Ferramentas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/516.jpg
Rafael Reis;Rafael_Reis@bol.com.br;94638-388;Moreira Rodovia;596;São Luís;Sergipe;Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/732.jpg
Yuri Franco;Yuri_Franco11@bol.com.br;89660-712;Braga Rodovia;126;Mogi das Cruzes;Rio Grande do Norte;Música & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/45.jpg
Bryan Barros;Bryan28@gmail.com;72357-210;Albuquerque Travessa;561;Vila Velha;Espírito Santo;Turismo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/466.jpg
Washington Souza;Washington51@live.com;88331-451;Silas Marginal;212;Caruaru;Paraná;Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/397.jpg
Larissa Saraiva;Larissa40@hotmail.com;14435-293;Maria Eduarda Rua;249;Taboão da Serra;Mato Grosso do Sul;Brinquedos;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1173.jpg
Lucas Franco;Lucas83@yahoo.com;51611-645;Carvalho Alameda;439;Rio de Janeiro;Espírito Santo;Industrial, Brinquedos & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/891.jpg
Alícia Melo;Alicia.Melo@yahoo.com;72894-428;Pereira Alameda;501;Londrina;Ceará;Crianças;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/302.jpg
Anthony Saraiva;Anthony.Saraiva@live.com;10266-313;Davi Lucca Avenida;991;Osasco;Acre;Livros & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/397.jpg
Bernardo Costa;Bernardo.Costa87@yahoo.com;67488-578;Braga Alameda;491;Cascavel;Maranhão;Bebê & Beleza;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/64.jpg
Giovanna Saraiva;Giovanna_Saraiva@hotmail.com;91347-892;Nicolas Avenida;853;Olinda;Rondônia;Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/828.jpg
Heitor Silva;Heitor.Silva@bol.com.br;93982-138;Deneval Travessa;239;Belém;Roraima;Sapatos, Esportes & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1019.jpg
Alexandre Reis;Alexandre81@live.com;32998-644;Vitor Avenida;150;Belo Horizonte;Minas Gerais;Jóias, Beleza & Jóias;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/482.jpg
Anthony Macedo;Anthony90@bol.com.br;87465-417;Silva Rua;230;Anápolis;Rio Grande do Sul;Automotivo;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1183.jpg
Meire Carvalho;Meire81@bol.com.br;63773-943;Warley Rodovia;917;Ribeirão Preto;Paraíba;Jogos & Livros;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/387.jpg
Tertuliano Silva;Tertuliano_Silva@bol.com.br;37728-754;Gabriel Alameda;127;Belém;Mato Grosso;Jóias, Beleza & Industrial;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/114.jpg
Enzo Xavier;Enzo49@live.com;71733-765;Isis Avenida;789;Olinda;Rondônia;Mercearia & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/357.jpg
Alexandre Franco;Alexandre_Franco97@yahoo.com;36543-836;Braga Travessa;169;Belford Roxo;Ceará;Sapatos, Jardim & Esportes;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/731.jpg
Isaac Batista;Isaac_Batista12@gmail.com;49734-373;Moraes Avenida;604;São José dos Pinhais;Paraná;Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/918.jpg
Frederico Batista;Frederico_Batista@yahoo.com;39915-823;Souza Avenida;919;Aracaju;Amapá;Ferramentas & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/630.jpg
Aline Moraes;Aline_Moraes99@yahoo.com;79944-539;Gabriel Avenida;663;Brasília;Acre;Roupas;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/639.jpg
Júlia Pereira;Julia47@hotmail.com;78452-938;Santos Marginal;549;Niterói;Rondônia;Roupas, Livros & Bebê;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/370.jpg
Nicolas Martins;Nicolas92@bol.com.br;60460-824;Silva Rodovia;718;Belo Horizonte;Acre;Jóias, Automotivo & Computadores;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1011.jpg
Alice Franco;Alice.Franco89@yahoo.com;48611-182;Saraiva Avenida;871;Feira de Santana;Tocantins;Crianças, Eletrônicos & Casa;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/486.jpg
Talita Carvalho;Talita65@bol.com.br;36380-935;Saraiva Avenida;465;Ribeirão das Neves;Maranhão;Casa, Casa & Saúde;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1001.jpg
Helena Batista;Helena_Batista@bol.com.br;16176-793;Lavínia Travessa;913;Porto Alegre;Rio Grande do Sul;Saúde, Saúde & Música;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/511.jpg
Maria Pereira;Maria31@bol.com.br;89121-531;Ana Luiza Alameda;184;Osasco;Maranhão;Turismo, Crianças & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/1001.jpg
João Macedo;Joao.Macedo@bol.com.br;38329-415;Batista Rua;999;São Paulo;Rio de Janeiro;Crianças, Mercearia & Mercearia;https://cloudflare-ipfs.com/ipfs/Qmd3W5DuhgHirLHGVixi6V76LhCkZUz6pnFt5AJBiyvHye/avatar/796.jpg
